FBgn0086384	FBgn0261397
FBgn0086384	FBgn0261456
FBgn0086384	FBgn0263197
FBgn0086384	FBgn0261797
FBgn0086384	FBgn0286784
FBgn0086384	FBgn0086384
FBgn0086384	FBgn0283468
FBgn0243511	FBgn0243511
FBgn0013305	FBgn0033308
FBgn0025743	FBgn0262323
FBgn0025743	FBgn0283712
FBgn0025743	FBgn0025743
FBgn0036759	FBgn0050281
FBgn0036759	FBgn0036760
FBgn0262169	FBgn0263930
FBgn0000108	FBgn0029676
FBgn0000108	FBgn0040281
FBgn0000108	FBgn0027589
FBgn0000108	FBgn0026313
FBgn0000108	FBgn0000635
FBgn0000108	FBgn0001085
FBgn0000108	FBgn0261112
FBgn0000108	FBgn0000108
FBgn0000108	FBgn0015838
FBgn0038476	FBgn0283472
FBgn0038476	FBgn0264922
FBgn0038476	FBgn0266411
FBgn0038476	FBgn0262866
FBgn0033483	FBgn0266670
FBgn0033483	FBgn0266674
